index,atom1,atom2,r,hf,ccsdt,difference
0,H,H,0.4,-0.066782,-0.086608,0.019826
1,H,H,0.568116,-0.657134,-0.677723,0.02059
2,H,H,0.736232,-0.917767,-0.939023,0.021256
3,H,H,0.904348,-1.041673,-1.06363,0.021958
4,H,H,1.072464,-1.099723,-1.122556,0.022833
5,H,H,1.24058,-1.123277,-1.14729,0.024013
6,H,H,1.408696,-1.127905,-1.153498,0.025593
7,H,H,1.576812,-1.121906,-1.149531,0.027625
8,H,H,1.744928,-1.109913,-1.140039,0.030127
9,H,H,1.913043,-1.094612,-1.127707,0.033095
10,H,H,2.081159,-1.077617,-1.114139,0.036523
11,H,H,2.249275,-1.059923,-1.10033,0.040407
12,H,H,2.417391,-1.042163,-1.08691,0.044747
13,H,H,2.585507,-1.024743,-1.074287,0.049544
14,H,H,2.753623,-1.007915,-1.062707,0.054793
15,H,H,2.921739,-0.991829,-1.052309,0.06048
16,H,H,3.089855,-0.976565,-1.043144,0.06658
17,H,H,3.257971,-0.962147,-1.035201,0.073054
18,H,H,3.426087,-0.948572,-1.028424,0.079852
19,H,H,3.594203,-0.935815,-1.022725,0.08691
20,H,H,3.762319,-0.923842,-1.017996,0.094155
21,H,H,3.930435,-0.912612,-1.014122,0.101509
22,H,H,4.098551,-0.902087,-1.010982,0.108896
23,H,H,4.266667,-0.892225,-1.008464,0.116239
24,H,H,4.434783,-0.88299,-1.006462,0.123472
25,H,H,4.602899,-0.874345,-1.004882,0.130537
26,H,H,4.771014,-0.866255,-1.003642,0.137387
27,H,H,4.93913,-0.858686,-1.002674,0.143988
28,H,H,5.107246,-0.851608,-1.001922,0.150314
29,H,H,5.275362,-0.844991,-1.00134,0.156349
30,H,H,5.443478,-0.838806,-1.00089,0.162085
31,H,H,5.611594,-0.833025,-1.000544,0.167519
32,H,H,5.77971,-0.827623,-1.000279,0.172656
33,H,H,5.947826,-0.822576,-1.000078,0.177501
34,H,H,6.115942,-0.817861,-0.999925,0.182064
35,H,H,6.284058,-0.813456,-0.999811,0.186355
36,H,H,6.452174,-0.80934,-0.999726,0.190387
37,H,H,6.62029,-0.805494,-0.999665,0.194171
38,H,H,6.788406,-0.801899,-0.999621,0.197722
39,H,H,6.956522,-0.798539,-0.999591,0.201052
40,H,H,7.124638,-0.795398,-0.999571,0.204173
41,H,H,7.292754,-0.792461,-0.999559,0.207098
42,H,H,7.46087,-0.789712,-0.999552,0.209839
43,H,H,7.628986,-0.787141,-0.999549,0.212408
44,H,H,7.797101,-0.784733,-0.999549,0.214816
45,H,H,7.965217,-0.782478,-0.99955,0.217072
46,H,H,8.133333,-0.780364,-0.999553,0.219189
47,H,H,8.301449,-0.778382,-0.999556,0.221174
48,H,H,8.469565,-0.776522,-0.999559,0.223038
49,H,H,8.637681,-0.774775,-0.999563,0.224788
50,H,H,8.805797,-0.773133,-0.999566,0.226433
51,H,H,8.973913,-0.771588,-0.999569,0.227981
52,H,H,9.142029,-0.770134,-0.999572,0.229438
53,H,H,9.310145,-0.768762,-0.999574,0.230812
54,H,H,9.478261,-0.767468,-0.999576,0.232108
55,H,H,9.646377,-0.766245,-0.999578,0.233333
56,H,H,9.814493,-0.765089,-0.99958,0.234491
57,H,H,9.982609,-0.763993,-0.999581,0.235588
58,H,H,10.150725,-0.762954,-0.999582,0.236629
59,H,H,10.318841,-0.761967,-0.999583,0.237617
60,H,H,10.486957,-0.761028,-0.999584,0.238557
61,H,H,10.655072,-0.760134,-0.999585,0.239451
62,H,H,10.823188,-0.759281,-0.999586,0.240305
63,H,H,10.991304,-0.758466,-0.999586,0.24112
64,H,H,11.15942,-0.757687,-0.999587,0.241899
65,H,H,11.327536,-0.756941,-0.999587,0.242646
66,H,H,11.495652,-0.756226,-0.999587,0.243362
67,H,H,11.663768,-0.755538,-0.999588,0.244049
68,H,H,11.831884,-0.754877,-0.999588,0.244711
69,H,H,12,-0.754241,-0.999588,0.245347
70,Li,H,0.4,-4.67858,-4.744775,0.066194
71,Li,H,0.568116,-6.100135,-6.168097,0.067963
72,Li,H,0.736232,-6.741892,-6.804421,0.062529
73,Li,H,0.904348,-7.118869,-7.173314,0.054445
74,Li,H,1.072464,-7.372522,-7.422862,0.05034
75,Li,H,1.24058,-7.551746,-7.599459,0.047713
76,Li,H,1.408696,-7.680993,-7.726585,0.045592
77,Li,H,1.576812,-7.774693,-7.818478,0.043785
78,Li,H,1.744928,-7.84245,-7.884695,0.042245
79,Li,H,1.913043,-7.891083,-7.932047,0.040965
80,Li,H,2.081159,-7.92556,-7.965513,0.039953
81,Li,H,2.249275,-7.949537,-7.988746,0.039209
82,Li,H,2.417391,-7.965712,-8.00442,0.038708
83,Li,H,2.585507,-7.976079,-8.014492,0.038413
84,Li,H,2.753623,-7.982119,-8.020404,0.038285
85,Li,H,2.921739,-7.984935,-8.023231,0.038296
86,Li,H,3.089855,-7.985354,-8.023782,0.038429
87,Li,H,3.257971,-7.983998,-8.02267,0.038672
88,Li,H,3.426087,-7.98134,-8.020359,0.039019
89,Li,H,3.594203,-7.977735,-8.017203,0.039469
90,Li,H,3.762319,-7.973454,-8.013473,0.040018
91,Li,H,3.930435,-7.968706,-8.009373,0.040668
92,Li,H,4.098551,-7.963646,-8.005063,0.041417
93,Li,H,4.266667,-7.958395,-8.000662,0.042267
94,Li,H,4.434783,-7.953043,-7.996262,0.043219
95,Li,H,4.602899,-7.947659,-7.991934,0.044274
96,Li,H,4.771014,-7.942295,-7.987731,0.045435
97,Li,H,4.93913,-7.936989,-7.983693,0.046705
98,Li,H,5.107246,-7.931768,-7.979853,0.048085
99,Li,H,5.275362,-7.926653,-7.976233,0.04958
100,Li,H,5.443478,-7.921658,-7.972851,0.051193
101,Li,H,5.611594,-7.916793,-7.969719,0.052927
102,Li,H,5.77971,-7.912064,-7.966847,0.054783
103,Li,H,5.947826,-7.907475,-7.964238,0.056763
104,Li,H,6.115942,-7.903028,-7.961893,0.058865
105,Li,H,6.284058,-7.898724,-7.959807,0.061083
106,Li,H,6.452174,-7.894562,-7.957972,0.06341
107,Li,H,6.62029,-7.89054,-7.956376,0.065835
108,Li,H,6.788406,-7.886656,-7.955001,0.068345
109,Li,H,6.956522,-7.882908,-7.953831,0.070923
110,Li,H,7.124638,-7.879292,-7.952846,0.073554
111,Li,H,7.292754,-7.875805,-7.952024,0.076219
112,Li,H,7.46087,-7.872444,-7.951346,0.078902
113,Li,H,7.628986,-7.869205,-7.950792,0.081587
114,Li,H,7.797101,-7.866085,-7.950344,0.084259
115,Li,H,7.965217,-7.86308,-7.949985,0.086905
116,Li,H,8.133333,-7.860186,-7.949701,0.089515
117,Li,H,8.301449,-7.8574,-7.949479,0.092078
118,Li,H,8.469565,-7.854719,-7.949307,0.094588
119,Li,H,8.637681,-7.852138,-7.949177,0.097039
120,Li,H,8.805797,-7.849655,-7.949079,0.099424
121,Li,H,8.973913,-7.847265,-7.949008,0.101742
122,Li,H,9.142029,-7.844966,-7.948957,0.103991
123,Li,H,9.310145,-7.842754,-7.948922,0.106168
124,Li,H,9.478261,-7.840627,-7.9489,0.108273
125,Li,H,9.646377,-7.838579,-7.948886,0.110307
126,Li,H,9.814493,-7.83661,-7.948879,0.112269
127,Li,H,9.982609,-7.834715,-7.948877,0.114162
128,Li,H,10.150725,-7.832891,-7.948878,0.115987
129,Li,H,10.318841,-7.831136,-7.948882,0.117745
130,Li,H,10.486957,-7.829448,-7.948886,0.119439
131,Li,H,10.655072,-7.827823,-7.948892,0.121069
132,Li,H,10.823188,-7.826258,-7.948897,0.122638
133,Li,H,10.991304,-7.824753,-7.948902,0.124149
134,Li,H,11.15942,-7.823304,-7.948906,0.125602
135,Li,H,11.327536,-7.821908,-7.94891,0.127001
136,Li,H,11.495652,-7.820566,-7.948912,0.128347
137,Li,H,11.663768,-7.819273,-7.948914,0.129641
138,Li,H,11.831884,-7.818029,-7.948915,0.130886
139,Li,H,12,-7.816832,-7.948915,0.132083
140,Li,Li,0.4,-4.641213,-4.743297,0.102084
141,Li,Li,0.568116,-9.182022,-9.28023,0.098208
142,Li,Li,0.736232,-11.444303,-11.537225,0.092922
143,Li,Li,0.904348,-12.730372,-12.819483,0.08911
144,Li,Li,1.072464,-13.492148,-13.579293,0.087145
145,Li,Li,1.24058,-13.951416,-14.037751,0.086335
146,Li,Li,1.408696,-14.232076,-14.318038,0.085962
147,Li,Li,1.576812,-14.406336,-14.491933,0.085596
148,Li,Li,1.744928,-14.51718,-14.60221,0.08503
149,Li,Li,1.913043,-14.590402,-14.674559,0.084157
150,Li,Li,2.081159,-14.641432,-14.724371,0.082939
151,Li,Li,2.249275,-14.679397,-14.760798,0.0814
152,Li,Li,2.417391,-14.709582,-14.789203,0.079621
153,Li,Li,2.585507,-14.734922,-14.81264,0.077718
154,Li,Li,2.753623,-14.756932,-14.832746,0.075814
155,Li,Li,2.921739,-14.776322,-14.850329,0.074007
156,Li,Li,3.089855,-14.793398,-14.865745,0.072347
157,Li,Li,3.257971,-14.808304,-14.879149,0.070845
158,Li,Li,3.426087,-14.821153,-14.890638,0.069485
159,Li,Li,3.594203,-14.832073,-14.900314,0.068241
160,Li,Li,3.762319,-14.841215,-14.908307,0.067092
161,Li,Li,3.930435,-14.848749,-14.914775,0.066026
162,Li,Li,4.098551,-14.854849,-14.919887,0.065038
163,Li,Li,4.266667,-14.859687,-14.923814,0.064126
164,Li,Li,4.434783,-14.863427,-14.926718,0.063291
165,Li,Li,4.602899,-14.866218,-14.928749,0.062531
166,Li,Li,4.771014,-14.868193,-14.930037,0.061844
167,Li,Li,4.93913,-14.869473,-14.930698,0.061226
168,Li,Li,5.107246,-14.870161,-14.930836,0.060675
169,Li,Li,5.275362,-14.87035,-14.930539,0.060189
170,Li,Li,5.443478,-14.870117,-14.929884,0.059767
171,Li,Li,5.611594,-14.869532,-14.92894,0.059408
172,Li,Li,5.77971,-14.868653,-14.927766,0.059113
173,Li,Li,5.947826,-14.86753,-14.926412,0.058882
174,Li,Li,6.115942,-14.866206,-14.924924,0.058718
175,Li,Li,6.284058,-14.864719,-14.92334,0.058622
176,Li,Li,6.452174,-14.863099,-14.921694,0.058595
177,Li,Li,6.62029,-14.861373,-14.920014,0.058641
178,Li,Li,6.788406,-14.859565,-14.918325,0.058759
179,Li,Li,6.956522,-14.857695,-14.916648,0.058953
180,Li,Li,7.124638,-14.855778,-14.915,0.059222
181,Li,Li,7.292754,-14.85383,-14.913398,0.059567
182,Li,Li,7.46087,-14.851863,-14.911852,0.059988
183,Li,Li,7.628986,-14.849888,-14.910372,0.060485
184,Li,Li,7.797101,-14.847913,-14.908968,0.061055
185,Li,Li,7.965217,-14.845946,-14.907643,0.061697
186,Li,Li,8.133333,-14.843993,-14.906402,0.062409
187,Li,Li,8.301449,-14.84206,-14.905247,0.063187
188,Li,Li,8.469565,-14.840151,-14.904179,0.064027
189,Li,Li,8.637681,-14.838271,-14.903197,0.064925
190,Li,Li,8.805797,-14.836422,-14.902299,0.065877
191,Li,Li,8.973913,-14.834607,-14.901482,0.066875
192,Li,Li,9.142029,-14.832827,-14.900744,0.067917
193,Li,Li,9.310145,-14.831085,-14.90008,0.068995
194,Li,Li,9.478261,-14.829381,-14.899485,0.070104
195,Li,Li,9.646377,-14.827717,-14.898955,0.071238
196,Li,Li,9.814493,-14.826092,-14.898485,0.072392
197,Li,Li,9.982609,-14.824508,-14.898069,0.073561
198,Li,Li,10.150725,-14.822964,-14.897703,0.074739
199,Li,Li,10.318841,-14.82146,-14.897382,0.075922
200,Li,Li,10.486957,-14.819996,-14.897101,0.077105
201,Li,Li,10.655072,-14.818572,-14.896856,0.078285
202,Li,Li,10.823188,-14.817187,-14.896644,0.079457
203,Li,Li,10.991304,-14.81584,-14.89646,0.08062
204,Li,Li,11.15942,-14.814532,-14.896301,0.081769
205,Li,Li,11.327536,-14.813261,-14.896164,0.082903
206,Li,Li,11.495652,-14.812027,-14.896047,0.08402
207,Li,Li,11.663768,-14.810829,-14.895946,0.085117
208,Li,Li,11.831884,-14.809665,-14.89586,0.086194
209,Li,Li,12,-14.808536,-14.895786,0.08725
210,Be,H,0.4,-10.565118,-10.640725,0.075607
211,Be,H,0.568116,-12.537224,-12.604173,0.066949
212,Be,H,0.736232,-13.520277,-13.580134,0.059857
213,Be,H,0.904348,-14.103875,-14.159087,0.055212
214,Be,H,1.072464,-14.475944,-14.527948,0.052004
215,Be,H,1.24058,-14.719454,-14.769193,0.04974
216,Be,H,1.408696,-14.880205,-14.928417,0.048212
217,Be,H,1.576812,-14.98624,-15.033507,0.047268
218,Be,H,1.744928,-15.055516,-15.102269,0.046754
219,Be,H,1.913043,-15.099804,-15.146353,0.046549
220,Be,H,2.081159,-15.126935,-15.173519,0.046584
221,Be,H,2.249275,-15.142189,-15.189013,0.046824
222,Be,H,2.417391,-15.149181,-15.196441,0.04726
223,Be,H,2.585507,-15.150422,-15.198313,0.047891
224,Be,H,2.753623,-15.147683,-15.196405,0.048722
225,Be,H,2.921739,-15.142238,-15.191991,0.049753
226,Be,H,3.089855,-15.135024,-15.186002,0.050978
227,Be,H,3.257971,-15.12677,-15.179134,0.052363
228,Be,H,3.426087,-15.118093,-15.171918,0.053825
229,Be,H,3.594203,-15.109588,-15.164777,0.055189
230,Be,H,3.762319,-15.101824,-15.158043,0.056219
231,Be,H,3.930435,-15.095185,-15.151971,0.056786
232,Be,H,4.098551,-15.089769,-15.146744,0.056976
233,Be,H,4.266667,-15.085478,-15.142464,0.056987
234,Be,H,4.434783,-15.08214,-15.139141,0.057001
235,Be,H,4.602899,-15.079578,-15.136698,0.05712
236,Be,H,4.771014,-15.07763,-15.134996,0.057367
237,Be,H,4.93913,-15.076161,-15.133874,0.057713
238,Be,H,5.107246,-15.075061,-15.133177,0.058116
239,Be,H,5.275362,-15.074243,-15.132775,0.058532
240,Be,H,5.443478,-15.002506,-15.139949,0.137443
241,Be,H,5.611594,-14.995658,-15.141154,0.145497
242,Be,H,5.77971,-14.989118,-15.142324,0.153206
243,Be,H,5.947826,-14.982881,-15.046005,0.063124
244,Be,H,6.115942,-14.976938,-15.14446,0.167522
245,Be,H,6.284058,-15.072339,-15.132669,0.06033
246,Be,H,6.452174,-15.07225,-15.132741,0.06049
0,B,B,0.4,-25.270951,-25.424076,0.153125
1,B,B,0.568116,-37.580232,-37.738631,0.158398
2,B,B,0.736232,-42.88548,-43.053823,0.168344
3,B,B,0.904348,-45.387176,-45.564763,0.177587
4,B,B,1.072464,-46.676379,-46.859808,0.18343
5,B,B,1.24058,-47.424019,-47.609412,0.185392
6,B,B,1.408696,-47.920795,-48.1064,0.185605
7,B,B,1.576812,-48.280335,-48.467049,0.186714
8,B,B,1.744928,-48.538394,-48.727613,0.189219
9,B,B,1.913043,-48.713106,-48.906718,0.193612
10,B,B,2.081159,-48.822667,-49.02385,0.201183
11,B,B,2.249275,-48.884083,-49.100367,0.216284
12,B,B,2.417391,-48.9112,-49.170406,0.259206
13,B,B,2.585507,-48.914482,-49.136989,0.222507
14,B,B,2.753623,-48.901567,-49.131596,0.230029
15,B,B,2.921739,-49.033195,-49.284019,0.250824
16,B,B,3.089855,-49.038821,-49.287489,0.248668
17,B,B,3.257971,-49.038763,-49.285402,0.246639
18,B,B,3.426087,-49.035184,-49.279982,0.244798
19,B,B,3.594203,-49.029562,-49.272796,0.243234
20,B,B,3.762319,-49.022875,-49.264923,0.242049
21,B,B,3.930435,-49.015744,-49.257087,0.241343
22,B,B,4.098551,-49.008546,-49.249753,0.241207
23,B,B,4.266667,-49.001494,-49.243207,0.241713
24,B,B,4.434783,-49.057677,-49.257876,0.200198
25,B,B,4.602899,-49.051624,-49.253967,0.202344
26,B,B,4.771014,-49.045407,-49.2501,0.204693
27,B,B,4.93913,-49.039128,-49.246373,0.207245
28,B,B,5.107246,-49.032855,-49.242855,0.21
29,B,B,5.275362,-49.026638,-49.239595,0.212957
30,B,B,5.443478,-49.020506,-49.23662,0.216114
31,B,B,5.611594,-49.01448,-49.233947,0.219466
32,B,B,5.77971,-49.008573,-49.231578,0.223006
33,B,B,5.947826,-49.002793,-49.229512,0.226719
34,B,B,6.115942,-48.997148,-49.22774,0.230591
35,B,B,6.284058,-48.991647,-49.226249,0.234602
36,B,B,6.452174,-48.986297,-49.225025,0.238728
37,B,B,6.62029,-48.981105,-49.22405,0.242945
38,B,B,6.788406,-48.976075,-49.223304,0.247229
39,B,B,6.956522,-48.971212,-49.222765,0.251553
40,B,B,7.124638,-48.966517,-49.222413,0.255896
41,B,B,7.292754,-48.961991,-49.222224,0.260233
42,B,B,7.46087,-48.95763,-49.222175,0.264545
43,B,B,7.628986,-48.953433,-49.222247,0.268814
44,B,B,7.797101,-48.949394,-49.222417,0.273023
45,B,B,7.965217,-48.945508,-49.222668,0.27716
46,B,B,8.133333,-48.941769,-49.222981,0.281212
47,B,B,8.301449,-48.938173,-49.223342,0.28517
48,B,B,8.469565,-48.934713,-49.223738,0.289025
49,B,B,8.637681,-48.931384,-49.224156,0.292772
50,B,B,8.805797,-48.928182,-49.224586,0.296404
51,B,B,8.973913,-48.925104,-49.225021,0.299917
52,B,B,9.142029,-48.922147,-49.225454,0.303307
53,B,B,9.310145,-48.919309,-49.225879,0.30657
54,B,B,9.478261,-48.916588,-49.226292,0.309705
55,B,B,9.646377,-48.913983,-49.226691,0.312708
56,B,B,9.814493,-48.911494,-49.227073,0.315579
57,B,B,9.982609,-48.90912,-49.227437,0.318317
58,B,B,10.150725,-48.90686,-49.227781,0.320922
59,B,B,10.318841,-48.904712,-49.228107,0.323395
60,B,B,10.486957,-48.902676,-49.228414,0.325738
61,B,B,10.655072,-48.900749,-49.228702,0.327953
62,B,B,10.823188,-48.898928,-49.228972,0.330044
63,B,B,10.991304,-48.897211,-49.229225,0.332014
64,B,B,11.15942,-48.895595,-49.229462,0.333867
65,B,B,11.327536,-48.894074,-49.229683,0.335609
66,B,B,11.495652,-48.892645,-49.229889,0.337244
67,B,B,11.663768,-48.891304,-49.230082,0.338778
68,B,B,11.831884,-48.890046,-49.230262,0.340216
69,B,B,12,-48.888866,-49.23043,0.341565
0,B,N,0.4,-48.660376,-48.874332,0.213955
1,B,N,0.568116,-64.627586,-64.846862,0.219276
2,B,N,0.736232,-71.074216,-71.301648,0.227432
3,B,N,0.904348,-74.103772,-74.340929,0.237157
4,B,N,1.072464,-75.792852,-76.051924,0.259071
5,B,N,1.24058,-76.929081,-77.264957,0.335875
6,B,N,1.408696,-77.75422,-78.00676,0.25254
7,B,N,1.576812,-78.288711,-78.544415,0.255704
8,B,N,1.744928,-78.60439,-78.978001,0.373611
9,B,N,1.913043,-78.779662,-79.123336,0.343673
10,B,N,2.081159,-78.866543,-79.213571,0.347027
11,B,N,2.249275,-78.898809,-79.255551,0.356742
12,B,N,2.417391,-78.898796,-79.265629,0.366832
13,B,N,2.585507,-78.881993,-79.256638,0.374645
14,B,N,2.753623,-78.859177,-79.238247,0.37907
15,B,N,2.921739,-78.836088,-79.215825,0.379737
16,B,N,3.089855,-78.814562,-79.191461,0.376899
17,B,N,3.257971,-78.794927,-79.16674,0.371813
18,B,N,3.426087,-78.777099,-79.143023,0.365924
19,B,N,3.594203,-78.760889,-79.121142,0.360253
20,B,N,3.762319,-78.74609,-79.101464,0.355374
21,B,N,3.930435,-78.73251,-79.084087,0.351577
22,B,N,4.098551,-78.719988,-79.068993,0.349005
23,B,N,4.266667,-78.708392,-79.056113,0.347722
24,B,N,4.434783,-78.697617,-79.045363,0.347747
25,B,N,4.602899,-78.68758,-79.036655,0.349074
26,B,N,4.771014,-78.678217,-79.029901,0.351683
27,B,N,4.93913,-78.669476,-79.025016,0.35554
28,B,N,5.107246,-78.661313,-79.021914,0.360601
29,B,N,5.275362,-78.653693,-79.0205,0.366807
30,B,N,5.443478,-78.646582,-79.020668,0.374086
31,B,N,5.611594,-78.639951,-79.022305,0.382354
32,B,N,5.77971,-78.633771,-79.025284,0.391513
33,B,N,5.947826,-78.628014,-79.029472,0.401457
34,B,N,6.115942,-78.622655,-79.034733,0.412079
35,B,N,6.284058,-78.617666,-79.040934,0.423267
36,B,N,6.452174,-78.613024,-79.047941,0.434917
37,B,N,6.62029,-78.608703,-79.05563,0.446927
38,B,N,6.788406,-78.604681,-79.063886,0.459204
39,B,N,6.956522,-78.600937,-79.072602,0.471665
40,B,N,7.124638,-78.597448,-79.081682,0.484234
41,B,N,7.292754,-78.594196,-79.091042,0.496846
42,B,N,7.46087,-78.59116,-79.100609,0.509449
43,B,N,7.628986,-78.629578,-79.037772,0.408193
44,B,N,7.797101,-78.625319,-79.039816,0.414497
45,B,N,7.965217,-78.62129,-79.041811,0.420522
46,B,N,8.133333,-78.617483,-79.043736,0.426253
47,B,N,8.301449,-78.613893,-79.246568,0.632675
48,B,N,8.469565,-78.589545,-79.252283,0.662739
0,N,C,0.4,-56.470468,-56.683863,0.213394
1,N,C,0.510145,-70.610103,-70.831792,0.221689
2,N,C,0.62029,-78.081271,-78.313341,0.23207
3,N,C,0.730435,-82.377256,-82.621328,0.244072
4,N,C,0.84058,-85.108164,-85.369506,0.261343
5,N,C,0.950725,-87.133592,-87.397813,0.264221
6,N,C,1.06087,-88.623155,-88.895867,0.272713
7,N,C,1.171014,-89.758141,-90.019516,0.261375
8,N,C,1.281159,-90.580335,-90.843001,0.262667
9,N,C,1.391304,-91.157944,-91.424688,0.266744
10,N,C,1.501449,-91.557315,-91.829744,0.272428
11,N,C,1.611594,-91.828155,-92.107757,0.279602
12,N,C,1.721739,-92.006587,-92.294666,0.288079
13,N,C,1.831884,-92.118767,-92.41633,0.297563
14,N,C,1.942029,-92.183748,-92.491351,0.307603
15,N,C,2.052174,-92.21569,-92.533109,0.317419
16,N,C,2.162319,-92.225622,-92.551225,0.325603
0,N,N,0.4,-67.485989,-67.81131,0.325321
1,N,N,0.510145,-83.597876,-83.888673,0.290797
2,N,N,0.62029,-92.088054,-92.36246,0.274405
3,N,N,0.730435,-97.285552,-97.585802,0.30025
4,N,N,0.84058,-100.932175,-101.231447,0.299272
5,N,N,0.950725,-103.540503,-103.83477,0.294268
6,N,N,1.06087,-105.366224,-105.660879,0.294656
7,N,N,1.171014,-106.624642,-106.923117,0.298475
8,N,N,1.281159,-107.482551,-107.78689,0.304339
9,N,N,1.391304,-108.06057,-108.372172,0.311602
10,N,N,1.501449,-108.443426,-108.763403,0.319977
11,N,N,1.611594,-108.69007,-109.019407,0.329337
12,N,N,1.721739,-108.841503,-109.181142,0.339639
13,N,N,1.831884,-108.926361,-109.277241,0.350879
14,N,N,1.942029,-108.964779,-109.327852,0.363074
15,N,N,2.052174,-108.971025,-109.347257,0.376231
16,N,N,2.162319,-108.955297,-109.345643,0.390346
17,N,N,2.272464,-108.924922,-109.330312,0.405391
18,N,N,2.382609,-108.885177,-109.306494,0.421317
19,N,N,2.492754,-108.83985,-109.277915,0.438065
20,N,N,2.602899,-108.791629,-109.247204,0.455575
21,N,N,2.713043,-108.742389,-109.216192,0.473804
22,N,N,2.823188,-108.693403,-109.186146,0.492743
23,N,N,2.933333,-108.645509,-109.157949,0.51244
24,N,N,3.043478,-108.599236,-109.13225,0.533015
25,N,N,3.153623,-108.554902,-109.109591,0.554689
26,N,N,3.263768,-108.512685,-109.090501,0.577816
27,N,N,3.373913,-108.472668,-109.075584,0.602916
28,N,N,3.484058,-108.434865,-109.0656,0.630735
29,N,N,3.594203,-108.39924,-109.061537,0.662297
30,N,N,3.704348,-108.365721,-109.064652,0.698931
31,N,N,3.814493,-108.33421,-109.076379,0.742169
32,N,N,3.924638,-108.304595,-109.09788,0.793284
33,N,N,4.034783,-108.276762,-109.129123,0.852361
34,N,N,4.144928,-108.250598,-109.168059,0.917461
35,N,N,4.255072,-108.225996,-109.211101,0.985105
36,N,N,4.365217,-108.202857,-109.254705,1.051848
37,N,N,4.475362,-108.181091,-109.296457,1.115367
38,N,N,4.585507,-108.160612,-109.335125,1.174514
0,O,H,0.4,-67.613492,-67.796963,0.183471
1,O,H,0.510145,-70.663969,-70.843116,0.179147
2,O,H,0.62029,-72.435779,-72.611526,0.175747
3,O,H,0.730435,-73.519006,-73.693229,0.174223
4,O,H,0.84058,-74.204076,-74.37846,0.174383
5,O,H,0.950725,-74.646703,-74.82211,0.175408
6,O,H,1.06087,-74.93525,-75.112029,0.176779
7,O,H,1.171014,-75.123087,-75.301418,0.178331
8,O,H,1.281159,-75.24398,-75.424016,0.180036
9,O,H,1.391304,-75.319886,-75.50178,0.181893
10,O,H,1.501449,-75.365348,-75.54925,0.183902
11,O,H,1.611594,-75.390143,-75.576203,0.186059
12,O,H,1.721739,-75.400928,-75.58929,0.188361
13,O,H,1.831884,-75.402283,-75.59309,0.190806
14,O,H,1.942029,-75.397389,-75.590779,0.19339
15,O,H,2.052174,-75.388471,-75.584577,0.196106
16,O,H,2.162319,-75.377106,-75.576025,0.198919
17,O,H,2.272464,-75.36447,-75.566182,0.201712
18,O,H,2.382609,-75.351672,-75.555742,0.204069
19,O,H,2.492754,-75.340135,-75.545136,0.205001
0,O,Li,0.4,-60.901827,-61.082233,0.180406
1,O,Li,0.510145,-69.610616,-69.796428,0.185811
2,O,Li,0.62029,-74.335813,-74.526906,0.191093
3,O,Li,0.730435,-77.048132,-77.244466,0.196335
4,O,Li,0.84058,-78.672143,-78.873515,0.201371
5,O,Li,0.950725,-79.677184,-79.883136,0.205952
6,O,Li,1.06087,-80.318691,-80.528628,0.209936
7,O,Li,1.171014,-80.743942,-80.957534,0.213592
8,O,Li,1.281159,-81.040925,-81.259571,0.218645
9,O,Li,1.391304,-81.264282,-81.496212,0.23193
10,O,Li,1.501449,-81.479358,-81.712284,0.232926
11,O,Li,1.611594,-81.67465,-81.900429,0.225779
12,O,Li,1.721739,-81.829825,-82.051976,0.222152
13,O,Li,1.831884,-81.950719,-82.170724,0.220004
14,O,Li,1.942029,-82.043717,-82.262401,0.218684
15,O,Li,2.052174,-82.11441,-82.332306,0.217896
16,O,Li,2.162319,-82.167475,-82.384939,0.217464
17,O,Li,2.272464,-82.206736,-82.424004,0.217268
18,O,Li,2.382609,-82.235267,-82.452489,0.217222
19,O,Li,2.492754,-82.255501,-82.472767,0.217266
20,O,Li,2.602899,-82.269344,-82.486704,0.217359
21,O,Li,2.713043,-82.27828,-82.495753,0.217472
22,O,Li,2.823188,-82.286857,-82.500862,0.214006
23,O,Li,2.933333,-82.293442,-82.507723,0.214281
24,O,Li,3.043478,-82.297036,-82.511621,0.214585
25,O,Li,3.153623,-82.298322,-82.513231,0.214909
26,O,Li,3.263768,-82.297835,-82.513085,0.21525
27,O,Li,3.373913,-82.295999,-82.511601,0.215602
28,O,Li,3.484058,-82.293145,-82.509105,0.215959
29,O,Li,3.594203,-82.289536,-82.505853,0.216317
30,O,Li,3.704348,-82.285376,-82.502047,0.216671
31,O,Li,3.814493,-82.280822,-82.497841,0.217018
32,O,Li,3.924638,-82.276001,-82.493356,0.217356
33,O,Li,4.034783,-82.271007,-82.488687,0.21768
34,O,Li,4.144928,-82.265919,-82.483907,0.217988
35,O,Li,4.255072,-82.260796,-82.479072,0.218275
36,O,Li,4.365217,-82.255692,-82.474224,0.218531
37,O,Li,4.475362,-82.250656,-82.469392,0.218736
38,O,Li,4.585507,-82.245747,-82.464587,0.218839
39,O,Li,4.695652,-82.241094,-82.459722,0.218627
0,O,Be,0.4,-61.801987,-62.009861,0.207874
1,O,Be,0.510145,-72.876376,-73.089515,0.213139
2,O,Be,0.62029,-78.807892,-79.027442,0.219551
3,O,Be,0.730435,-82.189079,-82.415671,0.226592
4,O,Be,0.84058,-84.223037,-84.456243,0.233205
5,O,Be,0.950725,-85.517177,-85.756074,0.238897
6,O,Be,1.06087,-86.395799,-86.642461,0.246662
